bdc_name,bdc_cik,company_name,holder_count,is_shared,other_holders,investment_type,industry_sector,business_description,fair_value_millions,principal_millions,cost_millions,fair_value,principal,cost,has_business_desc,industry_classified
New Mountain Finance Corporation,1496099,Specialty Chemicals & Materials,1,False,,,Unknown,,9.4,,9.39,9399000.0,,9392000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Second lien (2)(12),Unknown,,9.21,9.23,9.21,9208000.0,9231000.0,9208000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(12)(13),Unknown,,7.45,7.45,7.42,7446000.0,7446000.0,7425000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(11)(13),Unknown,,1.52,1.52,1.52,1523000.0,1523000.0,1523000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,0.13,0.13,0.13,128000.0,128000.0,127000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,9.1,,9.07,9097000.0,,9075000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(11)(13),Unknown,,8.7,8.7,8.62,8696000.0,8696000.0,8619000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13),Unknown,,6.57,6.83,6.78,6570000.0,6827000.0,6785000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13),Unknown,,1.11,1.15,1.14,1106000.0,1149000.0,1140000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13),Unknown,,0.75,0.78,0.78,752000.0,782000.0,777000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,0.02,0.02,0.02,18000.0,19000.0,19000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,8.45,,8.72,8446000.0,,8721000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(11)(13),Unknown,,8.4,8.51,8.41,8404000.0,8510000.0,8406000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13)(16) - Drawn,Unknown,,0.26,0.26,0.26,258000.0,258000.0,258000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,7.89,,7.89,7893000.0,,7893000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (4)(13),Unknown,,7.08,7.11,7.08,7078000.0,7113000.0,7078000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(12)(13),Unknown,,6.48,6.52,6.48,6483000.0,6516000.0,6484000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13)(16) - Drawn,Unknown,,0.49,0.49,0.49,486000.0,489000.0,486000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,6.97,,6.97,6969000.0,,6970000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Subordinated (3)(13),Unknown,,6.52,14.5,14.5,6525000.0,14500000.0,14500000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(11)(13),Unknown,,6.3,6.3,6.22,6302000.0,6302000.0,6221000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (5)(13),Unknown,,6.06,6.12,6.06,6062000.0,6124000.0,6065000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,0.07,0.07,0.07,71000.0,72000.0,71000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,6.13,,6.14,6133000.0,,6136000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13),Unknown,,3.81,3.81,3.81,3808000.0,3808000.0,3808000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,2.31,2.31,2.3,2313000.0,2313000.0,2302000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,6.12,,6.11,6121000.0,,6110000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(11)(13),Unknown,,6.11,6.11,6.08,6109000.0,6109000.0,6081000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(12)(13),Unknown,,5.82,5.85,5.82,5824000.0,5853000.0,5825000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(11)(13),Unknown,,5.07,5.07,5.03,5069000.0,5069000.0,5025000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(11)(13),Unknown,,4.7,4.7,4.66,4698000.0,4698000.0,4656000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(11)(13),Unknown,,4.2,4.2,4.14,4196000.0,4196000.0,4138000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,First lien (2)(12),Unknown,,3.93,3.97,3.97,3934000.0,3970000.0,3970000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(11)(13),Unknown,,3.92,3.92,3.61,3920000.0,3920000.0,3608000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(12)(13),Unknown,,3.51,3.51,3.48,3509000.0,3509000.0,3477000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,0.16,0.16,0.16,162000.0,162000.0,161000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,3.67,,3.64,3671000.0,,3638000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(12)(13),Unknown,,3.49,3.49,3.47,3494000.0,3494000.0,3471000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(12)(13),Unknown,,3.29,3.31,3.29,3292000.0,3308000.0,3293000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13),Unknown,,3.06,3.06,3.05,3062000.0,3062000.0,3048000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,1.79,1.81,1.78,1788000.0,1806000.0,1779000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(12)(13),Unknown,,1.08,1.09,1.08,1080000.0,1090000.0,1083000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,2.87,,2.86,2868000.0,,2862000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(12)(13),Unknown,,1.76,1.8,1.8,1758000.0,1804000.0,1798000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(11)(13),Unknown,,0.99,1.01,1.0,987000.0,1011000.0,1000000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,2.74,,2.8,2745000.0,,2798000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(12)(13),Unknown,,1.16,1.16,1.16,1162000.0,1164000.0,1162000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(11)(13),Unknown,,1.05,1.05,1.04,1050000.0,1050000.0,1045000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (3)(13)(16) - Drawn,Unknown,,0.47,0.47,0.46,467000.0,467000.0,464000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Preferred shares (3)(13),Unknown,,,15.15,,,15150000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Preferred shares (3)(13),Unknown,,16.42,12.5,18.44,16419000.0,12500000.0,18444000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Preferred shares (3)(13),Unknown,,14.83,10.0,15.93,14833000.0,10000000.0,15929000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Preferred shares (3)(13),Unknown,,13.61,10.0,14.16,13609000.0,10000000.0,14162000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,Ordinary shares (9)(13),Unknown,,9.53,47.11,4.72,9532000.0,47114000.0,4717000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Ordinary shares (3)(13),Unknown,,7.65,2000.0,2.0,7646000.0,2000000000.0,2000000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,Preferred shares (3)(13),Unknown,,2.9,2.9,2.9,2900000.0,2900000.0,2900000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,Preferred shares (3)(13),Unknown,,2.7,3.69,2.56,2702000.0,3691000.0,2565000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,Ordinary shares (3)(13),Unknown,,0.3,0.29,0.14,305000.0,290000.0,145000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,,Unknown,,5.91,,5.61,5907000.0,,5610000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,Ordinary shares (5)(13),Unknown,,4.62,50.0,5.0,4618000.0,50000000.0,5000000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Preferred shares (3)(13),Unknown,,3.37,2.33,3.43,3371000.0,2333000.0,3432000.0,False,False
New Mountain Finance Corporation,1496099,Distribution & Logistics,1,False,,Ordinary shares (2)(13),Unknown,,1.35,126.54,1.35,1348000.0,126536000.0,1348000.0,False,False
New Mountain Finance Corporation,1496099,Distribution & Logistics,1,False,,Ordinary shares (3)(13),Unknown,,1.3,122.04,1.3,1300000.0,122044000.0,1300000.0,False,False
New Mountain Finance Corporation,1496099,Distribution & Logistics,1,False,,,Unknown,,2.65,,2.65,2648000.0,,2648000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Ordinary shares (10)(13),Unknown,,2.0,199.98,2.0,2000000.0,199980000.0,2000000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Preferred shares (4)(13),Unknown,,1.95,0.19,1.95,1952000.0,190000.0,1952000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Participation Interest(3)(13),Unknown,,,190.0,,,190000000.0,,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,Preferred shares (7)(13),Unknown,,,0.37,0.08,,372000.0,83000.0,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,Ordinary shares (3)(13),Unknown,,,0.76,,,758000.0,,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,Preferred shares (3)(11),Unknown,,,138.68,,,138678000.0,,False,False
New Mountain Finance Corporation,1496099,Investment Fund,1,False,,Structured Finance Obligations (3),Unknown,,,3.23,,,3232000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Warrants (2)(13),Unknown,,,138.62,,,138622000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Warrants (3)(13),Unknown,,0.11,47.46,0.06,112000.0,47459000.0,62000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,0.44,,0.24,439000.0,,244000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.68,,,1685000.0,,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.65,,,2652000.0,,False,False
New Mountain Finance Corporation,1496099,Distribution & Logistics,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.7,,,2695000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.08,,,3077000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,5.68,,,5676000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,6.35,,,6349000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.38,-0.0,,384000.0,-2000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.58,-0.0,,578000.0,-3000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.9,,,903000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.34,-0.0,,339000.0,-3000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,,,-0.0,,,-3000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.54,-0.0,,1539000.0,-1000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.2,-0.0,,3200000.0,-2000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,,,-0.0,,,-3000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.42,-0.0,,417000.0,-4000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.85,,,1847000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.94,-0.0,,935000.0,-4000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.0,,,-4000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.4,,,1398000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.47,-0.0,,468000.0,-5000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,,,-0.0,,,-5000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.42,-0.01,,420000.0,-6000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.85,-0.01,,850000.0,-6000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.04,-0.01,,2040000.0,-6000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.05,,,1048000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.67,-0.01,,667000.0,-7000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.01,,,-7000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.83,-0.01,,828000.0,-8000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.51,-0.01,,1510000.0,-8000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.89,-0.01,,893000.0,-9000.0,False,False
New Mountain Finance Corporation,1496099,Distribution & Logistics,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.8,-0.01,,1799000.0,-9000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.89,-0.01,,1891000.0,-9000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.83,-0.01,,1830000.0,-9000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.01,,,-9000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.99,-0.01,,986000.0,-10000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.97,-0.01,,1969000.0,-10000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.23,-0.01,,1229000.0,-12000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.29,,,1291000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.99,-0.01,,989000.0,-12000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.01,,,-12000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,0.38,,,376000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.59,-0.01,,1594000.0,-6000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (5)(13)(16) - Undrawn,Unknown,,,0.96,-0.01,,963000.0,-7000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.01,,,-13000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.4,-0.01,,1400000.0,-14000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(12)(13)(16) - Undrawn,Unknown,,,0.78,,,785000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.5,-0.02,,1501000.0,-15000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,,,-0.02,,,-15000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,First lien (3)(11)(13)(14)(16) - Undrawn,Unknown,,,,-0.01,,,-6000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.52,-0.01,,1515000.0,-11000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,,Unknown,,,,-0.02,,,-17000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.36,,,3360000.0,,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.86,-0.02,,1859000.0,-19000.0,False,False
New Mountain Finance Corporation,1496099,Packaging,1,False,,,Unknown,,,,-0.02,,,-19000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.72,-0.02,,1720000.0,-21000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.31,,,3312000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.1,-0.02,,2095000.0,-21000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,,,-0.02,,,-21000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.26,-0.01,,2265000.0,-8000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.4,-0.01,,3398000.0,-13000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.02,,,-21000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.86,,,2865000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.89,-0.02,,2888000.0,-22000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.02,,,-22000.0,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.86,-0.02,,1860000.0,-23000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,5.06,-0.02,,5063000.0,-25000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.02,,,-25000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.28,-0.03,,3284000.0,-26000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.12,,,1120000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,4.82,-0.03,,4821000.0,-26000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,,,-0.03,,,-26000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.83,-0.03,,3827000.0,-29000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.95,-0.03,,3951000.0,-30000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.6,-0.04,,3600000.0,-36000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.66,-0.04,,3659000.0,-37000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.71,,,3708000.0,,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3.71,-0.04,,3708000.0,-37000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Services,1,False,,,Unknown,,,,-0.04,,,-37000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,11.96,,,11955000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,2.99,-0.04,,2989000.0,-37000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,,,-0.04,,,-37000.0,False,False
New Mountain Finance Corporation,1496099,Business Products,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,4289.0,-43.0,,4289000000.0,-43000000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(13)(16) - Undrawn,Unknown,,,1301.0,,,1301000000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,4267.0,-43.0,,4267000000.0,-43000000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,,,-43.0,,,-43000000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,3980.0,-50.0,,3980000000.0,-50000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-1.0,333.0,,-1000000.0,333000000.0,,False,False
New Mountain Finance Corporation,1496099,Specialty Chemicals & Materials,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-1.0,226.0,-3.0,-1000000.0,226000000.0,-3000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-2.0,643.0,-2.0,-2000000.0,643000000.0,-2000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-3.0,1201.0,-3.0,-3000000.0,1201000000.0,-3000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,-5.0,,-5.0,-5000000.0,,-5000000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-2.0,364.0,-2.0,-2000000.0,364000000.0,-2000000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-5.0,934.0,,-5000000.0,934000000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,-7.0,,-2.0,-7000000.0,,-2000000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-7.0,235.0,-4.0,-7000000.0,235000000.0,-4000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (5)(13)(16) - Undrawn,Unknown,,-4.0,358.0,,-4000000.0,358000000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-6.0,644.0,-6.0,-6000000.0,644000000.0,-6000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,-10.0,,-6.0,-10000000.0,,-6000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.01,1.63,,-8000.0,1629000.0,,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,-0.01,,-0.0,-11000.0,,-3000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.0,0.67,-0.0,-3000.0,669000.0,-3000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.01,1.67,,-8000.0,1672000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,-0.01,,-0.0,-11000.0,,-3000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.01,0.99,-0.01,-11000.0,992000.0,-10000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.01,2.4,,-13000.0,2405000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.0,1.68,-0.0,-4000.0,1682000.0,-4000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.01,4.04,-0.01,-10000.0,4038000.0,-10000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,-0.01,,-0.01,-14000.0,,-14000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,4.15,,,4150000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.02,3.32,-0.02,-17000.0,3320000.0,-17000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,-0.02,,-0.02,-17000.0,,-17000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.02,2.82,-0.02,-21000.0,2824000.0,-25000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (4)(13)(16) - Undrawn,Unknown,,-0.01,1.21,,-6000.0,1206000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.02,4.19,-0.02,-21000.0,4190000.0,-21000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,-0.03,,-0.02,-27000.0,,-21000.0,False,False
