adsh	cik	name	form	filed	period	ddate	tag	version	label	segments	value	indexurl
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		375 Park Avenue	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		9th Floor	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10152	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001737924	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		false	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityFileNumber	dei/2025	Entity File Number		000-56133	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityRegistrantName	dei/2025	Entity Registrant Name		Nuveen Churchill Direct Lending Corp.	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		84-3613224	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	LocalPhoneNumber	dei/2025	Local Phone Number		478-9200	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	Security12bTitle	dei/2025	Title of 12(b) Security		Common Stock, par value $0.01	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	SecurityExchangeName	dei/2025	Security Exchange Name		NYSE	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	TradingSymbol	dei/2025	Trading Symbol		NCDL	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001737924-25-000017	1737924	NUVEEN CHURCHILL DIRECT LENDING CORP.	8-K	20251104	20251031	20251031	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1737924/000173792425000017/0001737924-25-000017/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	CityAreaCode	dei/2025	City Area Code		312	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-20	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		155 North Wacker Drive,	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		35th Floor	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Chicago	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		60606	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		IL	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001742313	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		false	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01301	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		Monroe Capital Income Plus Corporation	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		83-0711022	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		258-8300	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001742313-25-000082	1742313	MONROE CAPITAL INCOME PLUS CORP	8-K	20251120	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1742313/000174231325000082/0001742313-25-000082/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-19	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		345 Park Avenue	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10154	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001803498	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		false	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01358	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		Blackstone Private Credit Fund	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		84-7071531	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		503-2100	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001803498-25-000084	1803498	BLACKSTONE PRIVATE CREDIT FUND	8-K	20251120	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1803498/000180349825000084/0001803498-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-25	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		399 Park Avenue	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10022	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001812554	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		false	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01369	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		BLUE OWL CREDIT INCOME CORP.	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		85-1187564	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		419-3000	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001812554-25-000084	1812554	BLUE OWL CREDIT INCOME CORP.	8-K	20251126	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1812554/000181255425000084/0001812554-25-000084/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	CityAreaCode	dei/2025	City Area Code		704	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-19	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		300 South Tryon Street,	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		Suite 2500	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Charlotte	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		28202	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NC	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001859919	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		false	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01397	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		Barings Private Credit Corporation	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		86-3780522	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		805-7200	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001859919-25-000089	1859919	BARINGS PRIVATE CREDIT CORP	8-K	20251120	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1859919/000185991925000089/0001859919-25-000089/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-25	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		399 Park Avenue	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
